Claim_ID,Contact_ID,Customer_ID,State,Region,Reserve_Amount,Loss_Date,Reported_Date,First_Contact_Date,Closed_Date,Days_To_First_Contact,Cycle_Time_Days,Inbound_Calls,Avg_Hold_Time_,Transfer_Count,Documentation_Error,Escalated,Claim_Complexity,Adjuster_ID,Adjuster_Level,Team,Quality_Score,Customer_Satisfaction_Score
CLM-2025-02575,CNT-102575,CUST-34504,GA,Southeast,"$5,592.28 ",11/2/2025,11/5/2025,11/5/2025,11/14/2025,0,9,7,3.94,0,No,No,Low,ADJ-1041,Trainee,Team Team Alpha,85,6.7
CLM-2025-02576,CNT-102576,CUST-89147,IL,Midwest,"$1,552.35 ",12/8/2025,12/12/2025,12/13/2025,12/21/2025,1,9,3,1.80,2,No,No,Medium,ADJ-1066,Standard,Team Team West,98.1,7.8
CLM-2025-02577,CNT-102577,CUST-27172,TX,South Central,"$3,903.92 ",3/25/2025,3/27/2025,3/28/2025,4/12/2025,1,16,2,4.11,2,,No,Medium,ADJ-1011,Standard,Team Beta,96.1,6.7
CLM-2025-02578,CNT-102578,CUST-68408,AZ,Southwest,"$47,555.34 ",5/23/2025,5/26/2025,5/28/2025,7/29/2025,2,64,8,3.75,2,No,No,High,ADJ-1033,Senior,Team Echo,93.5,6.5
CLM-2025-02579,CNT-102579,CUST-69727,GA,Southeast,"$3,017.92 ",1/20/2025,1/20/2025,1/20/2025,2/25/2025,0,36,3,2.86,1,No,No,High,ADJ-1025,Specialist,Team Beta,93.6,8.5
CLM-2025-02580,CNT-102580,CUST-62432,GA,Southeast,"$1,544.53 ",7/20/2025,7/22/2025,7/25/2025,,3,22,4,2.82,0,No,No,Medium,ADJ-1024,Trainee,Team Team Central,92.9,5.2
CLM-2025-02581,CNT-102581,CUST-36903,IL,Midwest,,4/12/2025,4/14/2025,4/17/2025,5/8/2025,3,,3,2.29,2,No,No,Medium,ADJ-1013,Standard,Team Beta,91.5,6.6
CLM-2025-02582,CNT-102582,CUST-56005,CA,West,"$72,116.85 ",2/14/2025,2/16/2025,2/17/2025,4/6/2025,1,49,7,3.95,0, no ,No,Low,ADJ-1008,Trainee,Team Central,89.3,7.4
CLM-2025-02583,CNT-102583,CUST-84268,UT,Mountain,"$65,672.00 ",11/23/2025,11/26/2025,11/26/2025,1/27/2026,0,62,8,5.02,0,No,No,Medium,ADJ-1042,Specialist,Team Team Central,92.3,5.3
CLM-2025-02584,CNT-102584,CUST-14040,FL,Southeast,"$5,089.52 ",6/21/2025,6/22/2025,6/23/2025,7/24/2025,1,32,4,3.52,2,No,Yes,High,ADJ-1019,Specialist,Team Team West,86.8,5.6
CLM-2025-02585,CNT-102585,CUST-10371,AZ,Southwest,$954.68 ,,9/3/2025,9/4/2025,9/4/2025,1,-1,1,2.51,0,No,No,Low,ADJ-1063,Senior,Team SouthTeam West,94.6,7.5
CLM-2025-02586,CNT-102586,CUST-39468,NV,Southwest,"$3,508.52 ",5/2/2025,5/3/2025,5/3/2025,5/17/2025,0,14,3,3.16,0,,No,Low,ADJ-1017,Specialist,Team Team West,97.8,7.3
CLM-2025-02587,CNT-102587,CUST-84509,NM,Southwest,"$17,221.64 ",5/31/2025,5/31/2025,5/31/2025,7/8/2025,0,38,,3.16,1,No,No,High,ADJ-1026,Standard,Team Delta,85.6,6.9
CLM-2025-02588,CNT-102588,CUST-58676,GA,Southeast,$812.24 ,3/30/2025,4/5/2025,4/2/2025,5/3/2025,-3,28,4,5.16,1,No,No,High,ADJ-1020,Standard,Team Echo,94.9,6.6
CLM-2025-02589,CNT-102589,CUST-35404,CA,West,"$3,213.25 ",7/7/2025,7/9/2025,7/10/2025,8/5/2025,1,27,5,4.00,2,No,No,High,ADJ-1055,Senior,Team Delta,91.1,7.7
CLM-2025-02590,CNT-102590,CUST-56101,AZ,Southwest,"$4,231.70 ",7/12/2025,7/13/2025,7/11/2025,7/25/2025,-2,12,5,4.90,1,No,Yes,Medium,ADJ-1020,Standard,,87.3,5.7
CLM-2025-02591,CNT-102591,CUST-34306,GA,Southeast,"$4,034.01 ",12/25/2025,12/28/2025,12/31/2025,1/16/2026,3,19,3,1.98,1,No,No,Low,ADJ-1017,Standard,Team Beta,94.3,3.9
CLM-2025-02592,CNT-102592,CUST-77582,CA,West,"$18,671.57 ",4/9/2025,4/9/2025,4/12/2025,5/31/2025,3,52,6,5.07,2,No,No,High,ADJ-1007,Standard,Team Gamma,88.3,5.2
CLM-2025-02593,CNT-102593,CUST-74452,AZ,Southwest,"$2,413.24 ",10/23/2025,10/26/2025,10/26/2025,11/3/2025,0 days,8,4,3.39,1,No,No,Medium,ADJ-1013,Trainee,Team Team Central,94.7,7.7
CLM-2025-02594,CNT-102594,CUST-81739,IL,Midwest,"$2,146.74 ",5/24/2025,5/25/2025,5/25/2025,6/19/2025,0,25,3,3.19,1,No,Yes,High,ADJ-1080,Standard,Team Team West,87.6,5.8
CLM-2025-02595,CNT-102595,CUST-93647,NV,Southwest,"$2,000.63 ",3/14/2025,3/16/2025,3/16/2025,3/21/2025,0,5,4,2.33,0,No,No,Low,ADJ-1033,Standard,Team Gamma,100,7.6
CLM-2025-02596,CNT-102596,CUST-72530,NV,Southwest,"$2,015.51 ",5/9/2025,5/12/2025,5/12/2025,5/20/2025,0,20,1,3.85,0,No,Yes,Medium,ADJ-1065,Specialist,Team Echo,86.7,6.3
CLM-2025-02597,CNT-102597,CUST-25844,TX,South Central,"$7,692.93 ",9/16/2025,,9/22/2025,10/23/2025,4,40,4,4.81,2,No,No,Low,ADJ-1068,Trainee,Team Echo,98.3,3.9
CLM-2025-02598,CNT-102598,CUST-49342,NV,Southwest,"$4,125.45 ",10/12/2025,10/13/2025,10/15/2025,10/29/2025,2,16,3,3.14,1,No,No,Low,ADJ-1008,Standard,Team Team Central,91.9,6.5
CLM-2025-02599,CNT-102599,CUST-17628,IL,Midwest,"$18,214.15 ",12/8/2025,12/10/2025,12/11/2025,1/12/2026,N/A,33,3,2.41,1,No,No,Low,ADJ-1009,Trainee,Team Beta,93.8,6.6
CLM-2025-02600,CNT-102600,CUST-34746,OR,West,"$16,854.00 ",10/3/2025,10/9/2025,10/10/2025,11/29/2025,1,51,5,4.09,2,No,No,High,ADJ-1058,Specialist,Team Echo,95.1,6.5
CLM-2025-02601,CNT-102601,CUST-47945,CA,West,"$1,970.74 ",2/1/2025,2/1/2025,2/1/2025,2/20/2025,0,19,2,4.31,2,No,No,High,ADJ-1051,Standard,Team Echo,99.5,6.8
CLM-2025-02602,CNT-102602,CUST-31622,CA,West,"$1,403.01 ",10/10/2025,10/15/2025,10/17/2025,10/27/2025,2,12,3,5.02,1,No,No,Low,ADJ-1018,Standard,Team Beta,84.3,6
CLM-2025-02603,CNT-102603,CUST-79096,FL,Southeast,"$1,824.13 ",11/13/2025,11/13/2025,11/13/2025,11/28/2025,0,15,7,3.30,0,No,No,Low,ADJ-1068,Senior,Team Team Alpha,90.8,6.9
CLM-2025-02604,CNT-102604,CUST-54444,UT,Mountain,$615.40 ,12/11/2025,12/12/2025,12/12/2025,12/27/2025,0,15,3,3.18,0,No,No, Medium ,ADJ-1001,Standard,Team Beta,96.3,7.4
CLM-2025-02605,CNT-102605,CUST-79436,TX,South Central,"$6,103.51 ",12/22/2025,,12/24/2025,1/8/2026,2,17,5,5.47,0,No,No,Low,ADJ-1063,Senior,Team Delta,87.7,5.2
CLM-2025-02606,CNT-102606,CUST-23450,AZ,Southwest,"$4,332.54 ",12/27/2025,12/31/2025,1/3/2026,1/24/2026,3,24,2,4.22,0,No,No,Low,ADJ-1006,Senior,Team SouthTeam West,91.3,5.5
CLM-2025-02607,CNT-102607,CUST-97555,CO,Mountain,"$6,746.39 ",2/18/2025,2/18/2025,2/19/2025,3/26/2025,1,,7,2.50,0,No,No,High,ADJ-1003,Standard,Team SouthTeam West,91.2,7.6
CLM-2025-02608,CNT-102608,CUST-76524,GA,Southeast,"$2,943.98 ",6/26/2025,6/26/2025,6/26/2025,7/5/2025,0,9,5,1.99,1,No,No,Low,ADJ-1048,Standard,Team Team Alpha,95.3,7.8
CLM-2025-02609,CNT-102609,CUST-13808,AZ,Southwest,"$1,108.26 ",3/31/2025,4/2/2025,4/2/2025,4/3/2025,0,1,1,1.51,2,No,No,Medium,ADJ-1004,Trainee,Team Delta,88.8,8
CLM-2025-02610,CNT-102610,CUST-39339,UT,Mountain,"$6,751.37 ",7/21/2025,7/23/2025,7/24/2025,8/14/2025,1,22,3,2.90,0,No,No,Medium,ADJ-1028,Specialist,Team Team West,92,7.3
CLM-2025-02611,CNT-102611,CUST-73627,TX,South Central,"$7,409.61 ",2/6/2025,2/6/2025,2/8/2025,3/20/2025,2,42,4,3.83,2, no ,Yes,High,ADJ-1065,Standard,Team Echo,93.6,5.4
CLM-2025-02612,CNT-102612,CUST-32841,IL,Midwest,"$22,613.95 ",8/12/2025,8/12/2025,8/14/2025,9/28/2025,2,47,6,2.77,1,No,No,High,ADJ-1077,Standard,Team Team Alpha,94.1,6
CLM-2025-02613,CNT-102613,CUST-93495,TX,South Central,$682.53 ,13/32/2025,11/13/2025,11/15/2025,11/29/2025,6,16,4,4.54,0,No,No,Low,ADJ-1018,Standard,Team Team Central,98.9,4.9
CLM-2025-02614,CNT-102614,CUST-23033,TX,South Central,"$2,252.88 ",11/30/2025,12/2/2025,12/6/2025,12/31/2025,-4,29,6,5.95,1,No,No,Medium,ADJ-1012,Trainee,Team Team West,91.2,
CLM-2025-02615,CNT-102615,CUST-30539,GA,Southeast,$519.21 ,2/23/2025,2/23/2025,2/26/2025,3/11/2025,3,16,2,2.26,2,No,No,High,ADJ-1010,Senior,Team Team Alpha,94.7,8.8
CLM-2025-02616,CNT-102616,CUST-37121,WA,West,"$1,232.04 ",9/12/2025,9/16/2025,9/17/2025,10/4/2025,-1,18,5,3.11,1,No,No,Medium,ADJ-1047,Standard,Team Echo,87.7,7.3
CLM-2025-02617,CNT-102617,CUST-86055,CO,Mountain,"$2,442.88 ",7/4/2025,7/5/2025,7/5/2025,7/19/2025,0,14,2,1.30,1,No,No,Low,ADJ-1033,Senior,Team Gamma,89.8,9
CLM-2025-02618,CNT-102618,CUST-50160,CA,West,"$22,682.41 ",11/29/2025,12/1/2025,12/1/2025,1/20/2026,0,50,6,4.20,0,No,No,High,ADJ-1039,Standard,Team Beta,93.9,7.3
CLM-2025-02619,CNT-102619,CUST-29237,CO,Mountain,"$1,210.19 ",12/7/2025,12/8/2025,12/10/2025,12/28/2025,2,20,4,4.70,0,No,No,Medium,ADJ-1052,Senior,Team SouthTeam West,97.3,6.9
CLM-2025-02620,CNT-102620,CUST-67072,AZ,Southwest,"$5,717.62 ",5/12/2025,5/16/2025,5/17/2025,5/24/2025,1,8,1,1.18,0,No,No,Low,ADJ-1050,Senior,Team Echo,96.2,9.3
CLM-2025-02621,CNT-102621,CUST-58113,CA,West,,2/16/2025,2/20/2025,2/23/2025,3/13/2025,3,21,1,3.20,0,Yes,No,Low,ADJ-1078,Trainee,Team Team Central,86.3,5.6
CLM-2025-02622,CNT-102622,UNKNOWN,CA,West,"$1,705.39 ",9/2/2025,9/2/2025,9/4/2025,9/23/2025,2,-21,4,4.41,0,No,No,Medium,ADJ-1067,Standard,Team SouthTeam West,90.5,6
CLM-2025-02623,CNT-102623,CUST-50694,TX,South Central,"$3,261.99 ",9/3/2025,9/6/2025,9/8/2025,9/24/2025,2,18,1,3.56,0,No,No,Low,ADJ-1030,Standard,Team Gamma,89.4,6.2
CLM-2025-02624,CNT-102624,CUST-20521,TX,South Central,"$2,837.94 ",,9/12/2025,9/14/2025,10/5/2025,2,23,5,3.80,2,No,No,Medium,ADJ-1054,Standard,Team Beta,89.5,5.8
CLM-2025-02625,CNT-102625,CUST-52179,CO,Mountain,"$6,006.43 ",8/21/2025,8/22/2025,8/24/2025,9/14/2025,N/A,23,4,2.46,0,No,No,Medium,ADJ-1066,Senior,Team Team West,93.7,6.9
CLM-2025-02626,CNT-102626,CUST-45704,CA,West,"$7,344.28 ",10/18/2025,10/18/2025,10/18/2025,11/2/2025,0,-15,N/A,4.25,0,No,No,Medium,ADJ-1017,Standard,Team Beta,99.5,7.1
CLM-2025-02627,CNT-102627,CUST-30971,AZ,Southwest,"$2,399.29 ",2/7/2025,2/11/2025,2/11/2025,2/7/2025,0,-4,4,2.29,1,No,,Low,ADJ-1037,Senior,Team Gamma,91.1,8.1
CLM-2025-02628,CNT-102628,CUST-97696,FL,Southeast,"$1,771.05 ",3/29/2025,4/1/2025,4/3/2025,4/12/2025,2,,2,2.25,1,No,No,Medium,ADJ-1055,Senior,Team Echo,100,5.5
CLM-2025-02629,CNT-102629,CUST-50686,IL,Midwest,"$1,120.04 ",9/28/2025,9/30/2025,10/2/2025,10/20/2025,2,20,3,1.74,2,No,No,High,ADJ-1077,Senior,Team Beta,97.1,7
CLM-2025-02630,CNT-102630,CUST-52255,FL,Southeast,"$12,060.74 ",12/4/2025,12/6/2025,12/7/2025,1/21/2026,1,46,6,6.00,1,No,No,Medium,ADJ-1016,Standard,Team Delta,97.7,5.5
CLM-2025-02631,CNT-102631,CUST-21456,GA,Southeast,"$1,848.27 ",5/6/2025,5/9/2025,5/10/2025,5/15/2025,1,6,3,4.35,0,No,No,Medium,ADJ-1057,Standard,Team Delta,93.5,7.3
CLM-2025-02632,CNT-102632,CUST-52984,TX,South Central,"$6,233.38 ",4/19/2025,4/19/2025,4/22/2025,5/11/2025,3,22,7,4.93,0,No,No,High,ADJ-1061,Standard,Team Delta,86.5,5.2
CLM-2025-02633,CNT-102633,UNKNOWN,GA,Southeast,"$1,114.52 ",8/5/2025,8/9/2025,8/9/2025,8/11/2025,0,2,2,2.49,1,No,Yes,Medium,ADJ-1030,Trainee,Team Gamma,92.9,7.9
CLM-2025-02634,CNT-102634,CUST-62998,AR,Southwest,"$3,024.31 ",6/10/2025,13/32/2025,6/10/2025,7/3/2025,0,23,3,4.02,1,Yes,No,Medium,ADJ-1077,Senior,Team Gamma,86.2,6.4
CLM-2025-02635,CNT-102635,CUST-90750,CA,West,"$1,324.51 ",1/21/2025,1/23/2025,1/23/2025,2/8/2025,0,16,3,2.70,0,No,Yes,Medium,ADJ-1067,Standard,Team Gamma,87.9,8.3
CLM-2025-02636,CNT-102636,CUST-18746,CA,West,"$63,097.71 ",3/7/2025,3/11/2025,3/16/2025,5/18/2025,3,68,4,3.08,1,No,Yes,High,ADJ-1073,Standard,Team SouthTeam West,-5,4.6
CLM-2025-02637,CNT-102637,CUST-22466,AZ,Southwest,"$7,766.02 ",,7/4/2025,7/5/2025,7/22/2025,1,18,4,2.78,0,No,No,Medium,ADJ-1055,Standard,Team Delta,89.3,7.6
CLM-2025-02638,CNT-102638,CUST-60299,CA,West,"$9,723.00 ",,11/18/2025,11/20/2025,12/21/2025,2,33,8,N/A,0,No,No,Low,ADJ-1021,Senior,Team Team West,96.1,6.6
CLM-2025-02639,CNT-102639,CUST-59066,NV,Southwest,"$5,433.71 ",6/16/2025,6/18/2025,6/18/2025,7/9/2025,0,21,3,0.51,0,No,No,Medium,ADJ-1037,Standard,Team Team Alpha,90.9,9.2
CLM-2025-02640,CNT-102640,CUST-15255,NV,Southwest,$466.71 ,12/7/2025,12/7/2025,12/8/2025,12/10/2025,1,3,3,3.35,1,No,No,Low,ADJ-1045,Senior,Team Delta,95.2,7
CLM-2025-02641,CNT-102641,CUST-35596,UT,Mountain,"$1,796.00 ",9/15/2025,9/16/2025,9/18/2025,10/10/2025,2,24,4,1.71,2,Yes,No,High,ADJ-1070,Standard,Team Beta,87.5,7.8
CLM-2025-02642,CNT-102642,CUST-72199,CA,West,,10/5/2025,10/7/2025,10/9/2025,10/27/2025,2,20,4,3.65,1,Yes,No,Low,ADJ-1013,Senior,Team Team Alpha,89.4,6.5
CLM-2025-02643,CNT-102643,CUST-45326,NM,Southwest,"$4,398.92 ",6/23/2025,6/25/2025,6/27/2025,7/20/2025,2,25,4,3.72,0,No,No,Medium,ADJ-1012,Senior,Team Delta,93.3,6
CLM-2025-02644,CNT-102644,CUST-20193,FL,Southeast,"$6,837.16 ",12/3/2025,12/3/2025,,12/17/2025,0,14,1,2.92,0,No,No,Low,ADJ-1012,Standard,Team Delta,93.6,7.7
CLM-2025-02645,CNT-102645,CUST-99358,UT,Mountain,"$3,262.10 ",12/16/2025,12/16/2025,12/17/2025,12/22/2025,1,6,3,4.02,0,,No,Low,ADJ-1048,Senior,Team Delta,100,8.2
CLM-2025-02646,CNT-102646,CUST-90436,FL,Southeast,$729.58 ,1/10/2025,1/11/2025,1/12/2025,1/25/2025,1,14,2,1.55,0,No,Yes,Low,ADJ-1025,Trainee,Team Team Alpha,91.5,6.7
CLM-2025-02647,CNT-102647,CUST-60181,NV,Southwest,"$66,457.78 ",2/18/2025,2/18/2025,2/18/2025,4/14/2025,0,55,4,2.06,0,Yes,No,Low,ADJ-1078,Standard,Team Beta,85.1,6.8
CLM-2025-02648,CNT-102648,CUST-29377,NV,Southwest,"$13,167.57 ",1/26/2025,1/26/2025,1/27/2025,1/24/2025,1,-2,4,2.21,0,No,Yes,Moderate,ADJ-1068,Senior,Team SouthTeam West,90.3,7.4
CLM-2025-02649,CNT-102649,CUST-13684,AZ,Southwest,"$1,909.18 ",4/5/2025,4/7/2025,4/9/2025,4/26/2025,2,19,6,1.99,2,No,No,High,ADJ-1005,Standard,Team Team Central,89.9,8.3
CLM-2025-02650,CNT-102650,CUST-57906,CA,West,"$1,187.44 ",5/29/2025,5/30/2025,5/30/2025,6/3/2025,0,4,1,3.77,1,No,No,Low,ADJ-1027,Senior,Team Team West,99.5,8.1
CLM-2025-02651,CNT-102651,CUST-10971,CO,,"$1,880.73 ",10/20/2025,10/24/2025,10/28/2025,11/24/2025,4,31,6,3.73,1,Yes,No,High,ADJ-1054,Senior,Team Echo,84.1,5.8
CLM-2025-02652,CNT-102652,CUST-61859,GA,Southeast,"$24,427.54 ",11/26/2025,11/29/2025,11/30/2025,1/4/2026,1,36,5,2.77,0,No,No,Medium,ADJ-1073,Standard,Team Beta,97.7,6.4
CLM-2025-02653,CNT-102653,CUST-94458,AZ,Southwest,"$72,658.91 ",11/10/2025,11/11/2025,11/13/2025,1/8/2026,6,58,7,3.81,1,No,No,Medium,ADJ-1025,Trainee,Team Echo,100,4.9
CLM-2025-02654,CNT-102654,CUST-97868,OR,West,"$5,806.85 ",4/7/2025,4/10/2025,4/10/2025,5/11/2025,0,31,2,N/A,3,No,No,Low,ADJ-1049,Senior,Team Team Alpha,99.3,6.9
CLM-2025-02655,CNT-102655,CUST-44154,AZ,Southwest,"$1,192.48 ",12/16/2025,12/18/2025,12/20/2025,1/5/2026,2,18,4,2.56,1,No,No,Minor,ADJ-1030,Trainee,Team Team West,96.5,6.6
CLM-2025-02656,CNT-102656,CUST-55899,IL,Midwest,"$1,201.84 ",8/19/2025,8/23/2025,8/24/2025,9/12/2025,1,20,4,3.96,0,No,No,Medium,ADJ-1032,Standard,Team Echo,84.9,7.1
CLM-2025-02657,CNT-102657,CUST-57743,OR,West,$930.72 ,10/11/2025,10/12/2025,10/13/2025,10/20/2025,1,8,2,3.66,1,No,No,High,ADJ-1058,Senior,Team Team Central,93.2,6.9
CLM-2025-00885,CNT-102658,CUST-26237,TX,South Central,$757.53 ,8/25/2025,8/27/2025,8/29/2025,9/14/2025,2,18,3,6.00,0,No,No,Medium,ADJ-1068,Standard,Team Gamma,100,6.4
CLM-2025-01596,CNT-101596,CUST-67664,TX,South Central,"$5,556.02 ",10/7/2025,10/8/2025,10/10/2025,11/1/2025,2,24,4,4.37,2,No,No,Low,ADJ-1045,Standard,Team SouthTeam West,90.8,5.6
CLM-2025-02660,CNT-102660,CUST-21462,TX,South Central,"$1,360.64 ",11/8/2025,11/8/2025,11/9/2025,11/18/2025,1,10,3,5.62,1,No,No,Medium,ADJ-1008,Standard,Team Team Central,92.3,7.1
CLM-2025-02661,CNT-102661,CUST-74966,GA,Southeast,"$1,893.92 ",1/19/2025,1/20/2025,1/22/2025,2/1/2025,2,12,2,2.36,1,No,No,Medium,ADJ-1042,Senior,Team SouthTeam West,97.7,7.5
CLM-2025-02662,CNT-102662,CUST-26134,TX,South Central,$756.65 ,10/26/2025,10/27/2025,10/29/2025,11/6/2025,2,10,2,5.07,0,No,No,Low,ADJ-1022,Senior,Team Delta,90.2,6.4
CLM-2025-02663,CNT-102663,CUST-98631,IL,Midwest,"$2,310.83 ",1/7/2025,1/9/2025,1/10/2025,1/6/2025,8,-3,2,1.06,0,No,No,Medium,ADJ-1058,Standard,Team Gamma,90.3,7.8
CLM-2025-02664,CNT-102664,CUST-86619,AZ,Southwest,"$6,564.13 ",1/8/2025,1/11/2025,1/14/2025,2/4/2025,3,24,3,2.82,0,No,No,Low,ADJ-1041,Specialist,Team Beta,98,8.3
CLM-2025-02665,CNT-102665,CUST-50509,FL,Southeast,$731.08 ,7/20/2025,7/22/2025,7/23/2025,8/10/2025,1,19,3,3.40,,No,No,Medium,ADJ-1053,Standard,Team Beta,98,6.7
CLM-2025-02666,CNT-102666,CUST-53558,WA,West,"$1,292.52 ",9/12/2025,9/13/2025,9/15/2025,9/27/2025,2,14,2,2.15,0,No,No,Medium,ADJ-1009,Senior,Team Team Alpha,100,5.8
CLM-2025-02667,CNT-102667,CUST-72553,TX,South Central,"$7,699.38 ",11/26/2025,11/28/2025,11/29/2025,12/19/2025,1,21,6,5.93,0,No,No,Medium,ADJ-1044,Standard,Team Team West,92.9,7.3
CLM-2025-02668,CNT-102668,CUST-52684,CO,Mountain,"($2,334.30)",2/8/2025,,2/12/2025,2/27/2025,-1,16,2,4.15,0,No,No,,ADJ-1024,Senior,Team Beta,96.4,6.9
CLM-2025-02669,CNT-102669,CUST-82197,CA,West,"$6,624.67 ",2/12/2025,2/12/2025,2/12/2025,3/2/2025,0,-18,4,3.30,0,No,No,Medium,ADJ-1061,Standard,Team Team Central,88,7.3
CLM-2025-02670,CNT-102670,CUST-80439,CO,Mountain,$970.56 ,1/9/2025,1/11/2025,1/11/2025,1/21/2025,0,10,1,2.17,0,No,No,Medium,ADJ-1062,Senior,Team SouthTeam West,92.1,7.5
CLM-2025-02671,CNT-102671,CUST-57169,NM,Southwest,"$4,746.62 ",2/19/2025,2/22/2025,2/23/2025,3/6/2025,1,12,2,2.09,1,,No,Medium,ADJ-1050,Specialist,Team Beta,96.3,8.5
CLM-2025-02672,CNT-102672,CUST-32105,GA,Southeast,"$6,387.76 ",2/21/2025,2/24/2025,2/24/2025,3/9/2025,0,13,1,2.01,0,No,No,Low,ADJ-1071,Standard,Team Delta,92.2,8.3
CLM-2025-02673,CNT-102673,CUST-57839,CA,West,"$7,384.19 ",3/3/2025,3/3/2025,3/4/2025,4/1/2025,1,29,3,4.41,0,No,No,Medium,ADJ-1035,Standard,Team SouthTeam West,89.1,7.7
CLM-2025-02674,CNT-102674,CUST-41468,OR,West,"$1,815.86 ",3/9/2025,3/10/2025,3/11/2025,3/29/2025,1,19,3,1.45,1,No,No,High,ADJ-1021,Senior,Team Gamma,95.8,8.5
CLM-2025-02675,CNT-102675,CUST-18315,CO,Mountain,"$19,028.00 ",5/28/2025,5/31/2025,6/2/2025,7/6/2025,2,36,2,2.46,2,No,No,Low,ADJ-1051,Senior,Team Delta,93.4,6.9
CLM-2025-02676,CNT-102676,CUST-55534,TX,South Central,"$5,690.60 ",12/3/2025,12/5/2025,12/8/2025,1/1/2026,3,27,5,6.08,2,No,No,Medium,ADJ-1006,Senior,Team Gamma,N/A,5.2
CLM-2025-02677,CNT-102677,CUST-94344,TX,South Central,"$8,620.11 ",12/21/2025,12/21/2025,12/24/2025,1/27/2026,3,37,4,4.13,0,No,Yes,Medium,ADJ-1002,Senior,Team Delta,91.1,3.9
CLM-2025-02678,CNT-102678,CUST-65575,IL,Midwest,"$16,124.77 ",10/8/2025,10/10/2025,10/11/2025,11/19/2025,1,40,5,4.19,0,Yes,No,Medium,ADJ-1051,Standard,Team Delta,87.4,4.7
CLM-2025-02679,CNT-102679,CUST-22266,IL,Midwest,"$7,901.66 ",,2/1/2025,1/31/2025,3/4/2025,-1,31,4,3.10,0,No,No,Medium,ADJ-1035,Standard,Team SouthTeam West,96.9,5.6
CLM-2025-02680,CNT-102680,CUST-62068,CO,Mountain,"($1,326.63)",10/25/2025,10/25/2025,,11/14/2025,1,20,3,2.56,1,No,,Medium,ADJ-1065,Standard,Team Echo,97.4,7.2
CLM-2025-02681,CNT-102681,CUST-19772,AZ,Southwest,"$2,785.60 ",10/2/2025,10/4/2025,10/5/2025,10/18/2025,1,9,4,4.82,0,No,No,Moderate,ADJ-1016,Senior,Team Delta,100,5.6
CLM-2025-02682,CNT-102682,CUST-55921,AZ,Southwest,"$1,300.59 ",7/27/2025,7/28/2025,7/28/2025,8/15/2025,0,18,3,2.97,2,No,No,Medium,ADJ-1028,Senior,Team Beta,95.1,8.5
CLM-2025-02683,CNT-102683,CUST-70965,TX,South Central,"$7,824.50 ",4/6/2025,4/7/2025,4/4/2025,5/13/2025,-3,26,5,3.37,0,No,No,Moderate,ADJ-1075,Senior,Team Beta,87.4,6.5
CLM-2025-02684,CNT-102684,CUST-74461,UT,Mountain,"$4,734.48 ",3/1/2025,3/5/2025,3/3/2025,4/4/2025,-2,N/A,3,4.74,0,No,No,Medium,ADJ-1079,Senior,Team Echo,92.1,6.1
CLM-2025-02685,CNT-102685,CUST-38619,FL,Southeast,"$1,350.89 ",7/17/2025,7/17/2025,7/18/2025,8/11/2025,1,25,4,2.39,2,No,No,High,ADJ-1010,Trainee,Team Delta,91,7.1
CLM-2025-02686,CNT-102686,CUST-91632,WA,West,"$12,829.80 ",N/A,6/9/2025,6/10/2025,7/31/2025,1,52,8,5.59,1,No,Yes,High,ADJ-1019,Senior,Team SouthTeam West,88.6,5.4
CLM-2025-02687,CNT-102687,CUST-97031,NV,Southwest,"$6,684.07 ",12/10/2025,12/11/2025,12/13/2025,1/14/2026,2,34,2,3.47,0,Yes,Yes,Medium,ADJ-1018,Senior,Team Team Alpha,84.2,5.1
CLM-2025-02688,CNT-102688,CUST-33835,CA,West,"$7,309.04 ",5/28/2025,5/28/2025,5/30/2025,6/29/2025,2,32,5,5.74,0,No,No,Low,ADJ-1027,Senior,Team SouthTeam West,97,5.8
CLM-2025-02689,CNT-102689,CUST-96844,CO,Mountain,"$1,226.46 ",2/16/2025,2/18/2025,2/18/2025,2/24/2025,0,6,1,2.73,1,No,,High,ADJ-1002,Trainee,Team Team Central,93.5,8.9
CLM-2025-02690,CNT-102690,CUST-26784,CO,Mountain,"$5,754.70 ",7/21/2025,7/24/2025,7/27/2025,8/13/2025,3,20,,2.11,0,,No,Medium,ADJ-1065,Trainee,Team Gamma,N/A,8.1
CLM-2025-02691,CNT-102691,CUST-57445,FL,Southeast,"$52,723.62 ",2/10/2025,2/15/2025,2/15/2025,4/6/2025,0,62,6,3.17,0,,No,Low,ADJ-1075,Standard,Team Team Alpha,97.6,6.5
CLM-2025-02692,CNT-102692,CUST-13105,CA,West,"$1,202.24 ",3/26/2025,3/30/2025,3/30/2025,3/31/2025,0,1,4,3.43,2,No,No,Low,ADJ-1043,Standard,Team Delta,90.7,8.6
CLM-2025-02693,CNT-102693,CUST-54557,UT,Mountain,"$3,777.47 ",3/16/2025,3/18/2025,,3/26/2025,2,8,1,1.63,1,No,No,Medium,,Senior,Team Team Alpha,100,7.6
CLM-2025-02694,CNT-102694,CUST-35534,TX,South Central,"$2,513.27 ",5/11/2025,5/13/2025,5/14/2025,6/16/2025,1,34,7,3.86,2,No,No,Medium,ADJ-1050,Trainee,Team Team Central,97.5,6.9
